seq_id,PCR1,PCR2,PCR3,PCR4,PCR5,PCR6
000928,54,56,57,57,56,54
000929,181,196,209,219,226,229
000930,67,64,60,55,50,45
000931,58,39,26,17,11,7
000932,36,29,23,18,14,10
000933,55,50,45,40,35,30
000934,74,65,56,47,39,32
000935,74,79,83,85,86,86
000936,144,163,181,197,212,224
000937,62,53,44,36,29,23
000938,65,55,46,38,31,25
000939,64,63,61,58,54,50
000940,47,41,35,29,24,20
000941,57,50,43,37,31,26
000942,281,249,217,186,157,130
000943,162,155,146,135,123,110
000944,53,40,30,22,16,11
000945,87,80,73,65,57,49
000946,74,75,75,74,72,69
000947,41,35,29,24,19,15
000948,96,86,76,66,56,47
000949,49,57,65,73,80,87
000950,116,88,66,48,35,25
000951,133,179,237,309,397,502
000952,48,43,38,33,28,24
000953,73,72,69,65,61,56
000954,57,60,62,63,63,62
000955,41,44,47,49,51,52
000956,46,44,41,38,34,30
000957,42,37,32,27,22,18
000958,43,36,29,23,18,14
000959,115,125,133,139,143,145
000960,92,87,80,73,65,57
000961,91,98,104,108,111,112
000962,187,241,305,379,464,559
000963,108,112,114,114,112,109
000964,70,67,63,58,53,48
000965,98,96,92,87,81,74
000966,89,89,87,84,80,75
000967,130,167,211,262,320,385
000968,95,111,127,143,159,174
000969,81,74,67,59,51,44
000970,71,58,46,36,28,21
000971,134,131,125,118,109,100
000972,72,60,49,40,32,25
000973,89,102,114,126,137,147
000974,85,79,72,65,58,51
000975,99,93,85,77,69,60
000976,105,127,151,176,202,229
000977,31,34,36,38,39,40
000978,54,54,53,51,48,45
000979,99,100,99,97,93,88
000980,58,60,61,61,60,58
000981,56,44,34,26,19,14
000982,65,73,81,88,94,99
000983,90,92,92,91,88,84
000984,87,114,147,187,234,288
000985,160,156,150,142,132,121
000986,27,28,28,28,27,26
000987,72,64,56,48,40,33
000988,46,39,32,26,21,17
000989,151,170,188,204,218,230
000990,65,68,70,71,71,70
000991,77,78,78,76,73,69
000992,45,44,42,39,36,33
000993,88,89,88,86,83,79
000994,68,77,86,94,101,107
000995,140,157,173,188,201,212
000996,46,49,51,52,53,53
000997,86,85,82,78,73,67
000998,42,40,38,35,32,29
000999,72,67,61,55,49,43
001000,68,76,84,91,97,102
001001,71,79,86,92,97,101
001002,14,3,1,0,0,0
001003,91,85,78,71,63,55
001004,21,8,3,1,0,0
001005,165,208,257,312,374,441
001006,66,68,69,69,68,66
001007,32,29,26,23,20,17
001008,55,50,45,40,35,30
001009,40,34,29,24,20,16
001010,139,149,156,161,164,164
001011,37,36,34,32,30,27
001012,163,165,164,161,155,147
001013,47,45,42,39,35,31
001014,55,53,50,47,43,39
001015,109,133,160,189,220,252
001016,71,63,55,47,40,33
001017,71,75,78,80,81,81
001018,54,49,44,39,34,29
001019,105,105,103,99,94,88
001020,119,99,81,65,51,40
001021,26,21,17,13,10,8
001022,41,37,33,29,25,21
001023,95,80,66,54,43,34
001024,60,57,53,49,44,39
001025,72,72,71,68,65,61
001026,71,75,77,78,78,77
001027,187,167,146,126,107,89
001028,89,82,74,66,58,50
001029,83,79,74,68,62,56
001030,59,48,38,30,23,17
001031,71,69,66,62,57,52
001032,64,66,66,65,63,61
001033,55,46,38,31,25,20
001034,45,59,76,96,119,146
001035,98,83,69,56,45,36
001036,104,99,93,86,78,70
001037,93,96,97,97,95,92
001038,69,66,62,57,52,47
001039,131,120,108,96,84,72
001040,72,63,54,45,37,30
001041,100,86,73,61,50,40
001042,62,46,34,24,17,12
001043,74,63,53,44,36,29
001044,81,60,44,32,23,16
001045,59,52,45,38,32,26
001046,101,105,107,108,107,105
001047,112,110,106,100,93,85
001048,127,159,196,237,283,333
001049,62,60,57,54,50,46
001050,60,53,46,39,33,27
001051,102,83,66,52,40,30
001052,47,35,26,19,14,10
001053,80,87,93,97,100,102
001054,53,62,72,82,92,102
001055,27,27,26,25,24,22
001056,92,98,102,105,106,106
001057,84,91,97,101,104,105
001058,219,243,264,283,298,309
001059,44,36,29,23,18,14
001060,171,205,242,281,321,361
001061,75,47,29,18,11,7
001062,91,86,80,73,66,58
001063,104,111,117,121,123,124
001064,121,149,181,216,254,294
001065,43,35,28,22,17,13
001066,78,86,93,99,104,107
001067,104,132,165,203,246,293
001068,81,80,78,75,71,66
001069,110,129,149,169,189,208
001070,60,57,53,49,44,39
001071,34,29,24,20,16,13
001072,85,85,84,81,77,72
001073,118,103,89,75,62,51
001074,131,149,166,182,196,208
001075,51,45,39,33,28,23
001076,105,86,69,55,43,33
001077,28,6,1,0,0,0
001078,98,121,147,175,205,237
001079,41,45,49,52,55,57
001080,110,128,146,164,181,197
001081,45,38,31,25,20,16
001082,140,151,160,167,172,174
001083,29,27,24,21,18,16
001084,53,46,39,33,27,22
001085,87,63,45,31,21,14
001086,61,52,44,36,29,23
001087,51,49,47,44,41,37
001088,113,100,87,74,62,51
001089,100,88,76,64,53,43
001090,47,42,37,32,27,23
001091,127,142,156,169,180,189
001092,105,89,74,61,49,39
001093,65,64,61,58,54,49
001094,68,80,92,104,116,127
001095,40,40,39,38,36,34
001096,58,57,55,52,48,44
001097,136,113,93,75,60,47
001098,70,74,77,79,80,80
001099,108,115,120,124,126,126
001100,100,114,128,141,153,164
001101,68,67,65,62,58,54
001102,113,119,123,125,125,123
001103,106,102,96,89,81,73
001104,150,131,113,96,80,66
001105,106,131,159,189,222,257
001106,79,70,61,52,44,37
001107,32,29,26,23,20,17
001108,96,103,109,113,115,116
001109,127,135,141,144,145,144
001110,165,165,162,157,150,141
001111,39,39,38,36,34,31
001112,39,30,22,16,12,9
001113,103,94,84,74,64,55
001114,78,66,55,45,36,29
001115,52,46,40,34,29,24
001116,76,77,76,74,71,67
001117,61,61,60,58,55,52
001118,122,113,102,91,80,69
001119,105,101,95,88,80,72
001120,55,30,16,9,5,3
001121,195,216,235,251,264,274
001122,89,92,94,94,93,91
001123,125,118,110,101,91,81
001124,124,120,114,107,99,90
001125,44,48,51,53,54,55
001126,123,135,146,155,162,167
001127,79,89,99,108,116,123
001128,82,71,61,51,42,34
001129,42,51,60,70,80,90
001130,45,38,32,26,21,17
001131,48,46,43,40,36,32
001132,137,133,127,119,110,100
001133,48,43,37,32,27,22
001134,134,154,174,194,212,229
001135,30,18,10,6,3,2
001136,100,107,113,117,119,120
001137,49,39,31,24,18,14
001138,102,109,115,119,121,122
001139,42,39,35,31,27,23
001140,68,68,67,65,62,58
001141,144,134,122,110,97,85
001142,24,10,4,2,1,0
001143,67,68,68,67,65,62
001144,25,20,16,13,10,8
001145,139,171,206,245,286,329
001146,84,79,73,67,60,53
001147,155,144,132,119,105,92
001148,77,79,80,79,77,74
001149,66,68,69,68,66,63
001150,39,31,25,19,15,11
001151,80,82,83,82,80,77
001152,66,65,63,60,56,52
001153,50,47,43,39,35,31
001154,93,98,101,103,103,101
001155,47,48,48,47,45,43
001156,40,16,6,2,1,0
001157,53,46,39,32,26,21
001158,89,89,88,85,81,76
001159,37,33,29,25,21,17
001160,91,84,76,68,60,52
001161,98,86,74,62,52,43
001162,62,64,65,65,64,62
001163,54,51,47,43,39,34
001164,73,79,84,88,91,92
001165,104,126,150,176,203,231
001166,90,97,103,107,110,111
001167,89,88,86,83,78,73
001168,95,94,91,87,82,76
001169,176,175,171,165,156,146
001170,54,59,63,66,69,71
001171,114,109,102,94,85,76
001172,66,71,75,78,80,81
001173,90,83,75,67,59,51
001174,56,55,53,50,46,42
001175,138,161,184,207,230,251
001176,106,99,91,82,73,64
001177,103,97,90,82,74,66
001178,36,34,31,28,25,22
001179,145,157,167,174,179,181
001180,66,59,52,45,38,32
001181,59,61,62,62,61,59
001182,78,87,96,104,111,116
001183,53,55,56,56,55,53
001184,108,101,93,84,75,66
001185,57,60,62,63,63,62
001186,81,78,74,69,63,57
001187,160,181,202,221,239,254
001188,55,53,51,48,44,40
001189,59,70,82,94,106,118
001190,56,61,65,68,70,71
001191,56,72,91,113,138,166
001192,86,95,103,110,115,119
001193,68,50,36,26,18,12
001194,142,104,75,53,37,25
001195,125,150,176,204,232,260
001196,89,81,72,63,54,46
001197,79,65,53,42,33,26
001198,56,54,51,48,44,40
001199,86,80,73,66,59,52
001200,281,282,278,270,258,243
001201,59,64,68,71,73,74
001202,41,45,49,52,54,56
001203,60,59,57,54,50,46
001204,86,84,80,75,70,64
001205,28,28,27,26,24,22
001206,172,154,135,117,99,83
001207,87,79,71,62,54,46
001208,59,56,52,47,42,37
001209,51,51,51,50,48,45
001210,29,28,27,26,24,22
001211,76,85,93,100,106,111
001212,51,67,86,109,136,167
001213,103,96,88,80,71,62
001214,60,59,57,54,51,47
001215,66,79,93,107,122,137
001216,47,41,35,30,25,21
001217,58,61,63,64,64,63
001218,95,88,80,71,62,54
001219,109,109,107,103,98,92
001220,138,134,128,121,112,102
001221,48,43,38,33,28,24
001222,95,91,86,80,73,66
001223,143,137,129,119,108,97
001224,32,31,29,27,25,23
001225,68,65,61,57,52,47
001226,36,47,60,75,93,113
001227,57,61,64,66,67,67
001228,35,38,41,43,45,46
001229,65,23,8,3,1,0
001230,87,98,108,117,125,131
001231,92,88,83,77,70,63
001232,58,56,53,49,45,41
001233,65,63,60,56,51,46
001234,54,56,58,59,59,58
001235,72,79,85,90,94,97
001236,51,59,67,74,81,87
001237,46,44,42,39,36,33
001238,42,36,30,25,20,16
001239,78,82,84,85,85,83
001240,80,79,76,72,67,62
001241,141,141,139,135,129,121
001242,107,103,97,90,83,75
001243,60,55,50,44,39,34
001244,60,61,61,60,58,56
001245,94,89,83,76,69,61
001246,95,110,125,140,154,167
001247,99,85,71,59,48,38
001248,173,181,186,188,187,184
001249,135,134,131,126,119,111
001250,78,101,129,162,200,243
001251,85,83,80,76,71,65
001252,57,53,48,43,38,33
001253,74,67,60,53,46,39
001254,65,53,42,33,25,19
001255,55,59,62,64,65,65
001256,54,38,26,18,12,8
001257,160,183,206,228,248,266
001258,103,93,82,72,62,52
001259,54,61,68,74,80,85
001260,52,44,37,30,24,19
001261,91,75,61,49,39,30
001262,60,54,48,42,36,30
001263,57,62,67,71,74,76
001264,121,122,121,118,113,107
001265,101,99,95,90,84,77
001266,44,38,32,26,21,17
001267,54,58,61,63,64,64
001268,83,64,49,37,27,20
001269,35,34,33,31,29,27
001270,81,82,82,80,77,73
001271,68,57,47,38,30,24
001272,90,90,89,86,82,77
001273,46,47,48,48,47,45
001274,44,37,30,24,19,15
001275,90,90,88,85,80,75
001276,56,61,65,69,72,74
001277,80,67,55,44,35,27
001278,68,68,67,65,62,58
001279,48,44,39,34,29,25
001280,66,62,57,52,47,41
001281,52,46,40,34,29,24
001282,106,118,129,139,148,155
001283,131,138,143,146,147,145
001284,92,82,72,62,52,43
001285,84,76,67,58,50,42
001286,114,107,98,89,79,69
001287,75,78,80,81,81,79
001288,94,80,67,55,45,36
001289,62,61,59,56,52,48
001290,34,32,30,27,24,21
001291,92,91,88,84,79,73
001292,83,87,90,91,91,90
001293,145,132,118,104,90,77
001294,109,109,107,104,99,93
001295,56,56,55,53,50,47
001296,44,40,36,31,27,23
001297,92,96,98,98,97,94
001298,57,47,38,31,25,20
001299,87,99,111,122,132,141
001300,58,63,67,70,72,73
001301,61,62,61,59,57,54
001302,100,99,97,93,88,82
001303,69,68,66,63,59,55
001304,45,38,32,26,21,17
001305,62,70,77,83,89,94
001306,126,126,124,120,114,107
001307,100,102,103,102,99,95
001308,271,278,280,278,272,262
001309,85,72,60,49,39,31
001310,83,78,72,66,59,52
001311,73,78,82,85,87,87
001312,76,72,67,61,55,49
001313,96,76,59,45,34,25
001314,47,49,50,50,50,49
001315,83,90,96,100,103,104
001316,41,36,31,26,22,18
001317,57,51,45,39,33,28
001318,48,47,45,43,40,37
001319,77,69,61,53,45,38
001320,130,115,100,85,71,59
001321,51,49,46,43,39,35
001322,152,155,155,152,147,140
001323,59,64,68,71,73,74
001324,88,83,77,70,63,56
001325,81,97,115,134,153,172
001326,281,347,420,501,588,680
001327,90,95,99,101,102,101
001328,53,57,60,62,63,63
001329,99,88,77,66,56,47
001330,109,128,148,169,190,210
001331,62,58,53,48,43,38
001332,107,105,102,97,91,84
001333,58,48,39,31,24,18
001334,81,64,49,37,28,21
001335,131,138,143,145,145,143
001336,82,70,59,49,40,32
001337,76,58,43,32,23,16
001338,45,51,57,62,67,71
001339,65,58,51,44,38,32
001340,131,124,115,105,94,83
001341,54,50,45,40,35,30
001342,51,41,32,25,19,14
001343,51,50,48,46,43,40
001344,19,21,22,23,24,25
001345,43,37,31,26,21,17
001346,65,64,62,59,56,52
001347,47,47,46,44,42,39
001348,78,87,95,102,108,112
001349,51,49,46,42,38,34
001350,91,103,115,126,136,145
001351,91,102,113,123,132,139
001352,84,78,71,64,57,50
001353,59,60,60,59,57,54
001354,64,65,64,62,59,56
001355,95,116,140,166,194,223
001356,127,139,150,159,166,171
001357,90,101,111,121,129,136
001358,143,130,116,102,88,75
001359,76,74,71,67,62,57
001360,46,47,47,46,44,42
001361,56,49,43,37,31,26
001362,136,145,151,155,157,156
001363,159,144,128,112,97,82
001364,77,62,49,38,29,22
001365,89,82,74,66,58,50
001366,119,112,103,94,84,74
001367,83,78,72,66,59,52
001368,82,79,74,69,63,57
001369,70,77,84,90,95,98
001370,87,97,106,114,121,126
001371,43,39,35,31,27,23
001372,73,75,76,76,75,72
001373,52,56,59,61,63,64
001374,91,89,85,80,74,68
001375,55,53,50,46,42,38
001376,65,72,79,85,90,94
001377,52,48,44,39,34,29
001378,124,96,73,55,40,29
001379,139,218,335,507,756,1110
001380,117,148,185,227,274,326
001381,60,62,63,63,62,60
001382,86,76,66,57,48,40
001383,65,61,56,51,45,39
001384,160,170,178,183,185,185
001385,75,78,79,79,78,76
001386,78,71,63,55,47,40
001387,40,38,35,32,29,26
001388,86,96,105,113,120,126
001389,108,108,106,102,97,91
001390,30,27,24,21,18,15
001391,97,100,101,100,98,94
001392,102,94,85,75,65,56
001393,102,105,106,106,104,100
001394,122,127,130,130,128,125
001395,108,103,96,88,80,71
001396,111,101,91,80,70,60
001397,52,44,36,29,23,18
001398,118,133,147,160,171,180
001399,117,120,121,120,117,112
001400,86,86,85,83,79,74
001401,113,136,160,185,211,237
001402,72,67,61,55,48,42
001403,67,57,47,38,31,25
001404,93,100,106,110,113,114
001405,39,33,27,22,18,14
001406,56,53,49,45,40,35
001407,66,76,86,95,104,112
001408,115,115,113,110,105,99
001409,69,59,49,40,32,25
001410,43,37,31,26,21,17
001411,78,66,55,45,36,29
001412,79,73,66,59,52,45
001413,65,66,66,65,63,60
001414,105,87,71,57,45,35
001415,43,41,39,36,33,30
001416,48,50,51,51,51,50
001417,59,49,40,32,25,19
001418,133,121,109,96,83,71
001419,38,33,29,25,21,17
001420,97,92,86,79,72,64
001421,66,73,80,86,91,95
001422,96,94,90,85,79,72
001423,35,41,47,53,59,64
001424,104,133,167,207,252,303
001425,59,56,52,48,44,39
001426,64,71,78,84,89,93
001427,108,90,74,60,48,37
001428,45,33,24,17,12,8
001429,78,72,66,59,52,45
001430,153,150,145,138,129,119
001431,48,56,65,74,83,91
001432,41,38,35,31,27,24
001433,75,64,54,45,37,30
001434,185,167,149,130,112,95
001435,54,59,64,68,71,73
001436,65,73,81,88,94,99
001437,67,70,71,71,70,68
001438,96,94,91,86,80,74
001439,103,116,128,139,149,157
001440,40,36,32,28,24,21
001441,115,129,142,154,164,172
001442,86,73,61,50,40,32
001443,72,97,128,166,213,269
001444,36,32,28,24,20,17
001445,130,117,104,91,78,66
001446,54,57,59,60,60,59
001447,78,70,61,53,45,38
001448,73,75,76,76,74,71
001449,48,56,64,72,80,87
001450,52,56,59,61,63,64
001451,98,100,101,100,97,93
001452,80,60,44,32,23,16
001453,58,57,55,52,49,45
001454,53,49,44,39,34,29
001455,66,70,72,73,73,72
001456,92,96,99,100,100,98
001457,100,95,89,82,74,66
001458,53,42,33,25,19,14
001459,54,48,42,36,31,26
001460,92,89,84,78,72,65
001461,62,55,48,41,35,29
001462,179,209,239,269,298,326
001463,100,82,66,52,41,32
001464,86,83,78,72,66,59
001465,88,88,86,83,79,74
001466,48,33,22,14,9,6
001467,46,43,40,36,32,28
001468,44,21,10,5,2,1
001469,72,76,79,81,81,80
001470,54,52,49,46,42,38
001471,57,55,52,49,45,41
001472,89,71,55,42,32,24
001473,89,82,74,66,58,50
001474,110,107,102,96,89,81
001475,100,115,130,145,159,172
001476,124,155,191,231,275,323
001477,39,32,26,21,17,13
001478,35,35,34,32,30,28
001479,100,98,94,89,83,76
001480,77,93,110,128,147,166
001481,84,76,67,58,50,42
001482,51,56,60,63,65,66
001483,86,74,63,53,43,35
001484,72,61,50,41,33,26
001485,90,84,77,69,61,53
001486,83,94,104,113,121,128
001487,52,47,42,37,32,27
001488,68,72,75,77,78,78
001489,95,104,112,119,124,128
001490,122,125,126,125,122,117
001491,100,104,106,106,105,102
001492,52,54,55,55,54,53
001493,207,208,206,201,193,182
001494,89,89,88,85,81,76
001495,83,82,80,77,73,68
001496,52,45,38,31,25,20
001497,59,59,58,57,55,52
001498,135,120,104,89,75,62
001499,99,97,93,88,82,75
001500,91,88,84,79,73,66
001501,171,197,223,249,273,295
001502,92,96,98,99,98,96
001503,62,53,45,37,30,24
001504,50,45,40,35,30,25
001505,108,105,100,94,87,79
001506,44,37,30,24,19,15
001507,53,62,71,80,89,97
001508,161,175,186,195,201,204
001509,52,50,47,44,40,36
001510,100,89,78,67,57,48
001511,135,129,121,111,101,90
001512,95,97,97,95,92,88
001513,95,104,112,118,123,126
001514,89,89,87,84,80,75
001515,67,70,72,73,73,72
001516,60,58,55,52,48,44
001517,161,171,179,184,186,186
001518,101,98,93,87,80,73
001519,168,161,152,141,129,116
001520,44,17,6,2,1,0
001521,90,96,101,104,106,106
001522,49,53,57,60,62,63
001523,59,61,62,62,61,59
001524,139,150,159,165,169,171
001525,99,99,97,94,89,83
001526,84,81,77,72,66,60
001527,47,44,41,37,33,29
001528,123,125,125,123,119,113
001529,61,54,47,40,34,28
001530,49,52,55,57,58,58
001531,46,38,30,24,19,15
001532,84,107,135,167,203,244
001533,106,96,85,74,63,53
001534,95,101,106,109,111,111
001535,66,69,71,71,70,68
001536,78,79,79,77,74,70
001537,146,134,121,108,95,82
001538,95,91,86,80,73,65
001539,114,127,139,150,159,166
001540,74,71,67,62,57,51
001541,65,61,56,51,45,39
001542,94,86,77,68,59,50
001543,27,29,31,32,33,33
001544,77,55,39,27,18,12
001545,180,160,139,119,100,83
001546,135,133,129,123,116,107
001547,56,59,61,62,62,61
001548,46,39,33,27,22,18
001549,71,63,55,47,40,33
001550,95,86,76,66,57,48
001551,58,42,30,21,15,10
001552,87,96,104,111,117,121
001553,62,70,78,85,91,96
001554,88,95,101,105,108,109
001555,81,70,59,49,40,32
001556,117,130,142,152,160,166
001557,81,84,86,86,85,83
001558,46,54,62,70,78,85
001559,68,51,38,28,20,14
001560,153,152,149,143,136,127
001561,76,75,73,70,66,61
001562,103,94,85,75,65,56
001563,40,45,49,53,56,59
001564,97,106,114,121,126,129
001565,58,65,71,77,82,86
001566,89,87,84,80,75,69
001567,115,111,105,98,90,81
001568,41,41,40,38,36,34
001569,90,87,83,77,71,64
001570,169,167,162,155,146,135
001571,48,45,41,37,33,29
001572,81,73,64,56,48,40
001573,62,61,59,56,53,49
001574,52,47,42,37,32,27
001575,89,90,89,87,83,78
001576,58,53,47,41,36,31
001577,74,77,78,78,77,75
001578,91,86,80,73,66,59
001579,149,134,118,102,87,73
001580,116,105,94,83,72,61
001581,62,65,67,68,68,67
001582,102,103,102,99,95,89
001583,58,59,59,58,56,54
001584,24,20,16,13,10,8
001585,113,101,88,76,64,53
001586,126,122,116,109,101,92
001587,117,109,99,89,79,69
001588,161,203,251,306,367,433
001589,66,67,67,66,64,61
001590,55,54,52,49,46,42
001591,76,80,83,84,84,83
001592,109,112,113,112,110,106
001593,72,78,83,87,90,91
001594,33,29,25,21,17,14
001595,96,96,95,92,88,83
001596,48,47,45,43,40,37
001597,66,56,47,39,32,25
001598,128,117,105,93,81,70
001599,141,158,174,189,202,213
001600,44,35,27,21,16,12
001601,31,32,32,32,31,30
001602,168,190,211,231,249,264
001603,99,87,76,65,55,46
001604,60,56,51,46,41,36
001605,56,52,47,42,37,32
001606,139,136,130,123,114,104
001607,48,49,49,49,48,46
001608,48,51,54,56,57,57
001609,46,42,38,34,30,26
001610,71,59,48,39,31,24
001611,126,129,129,127,123,118
001612,70,77,83,88,92,95
001613,91,92,91,89,86,81
001614,67,61,54,47,41,35
001615,60,74,89,105,122,140
001616,171,170,166,159,150,140
001617,73,66,59,52,45,38
001618,97,126,161,203,252,308
001619,48,47,45,43,40,37
001620,80,84,87,89,89,88
001621,100,107,112,115,117,117
001622,59,58,56,53,49,45
001623,33,34,35,35,35,34
001624,191,229,269,311,354,397
001625,63,64,64,63,61,58
001626,116,116,114,110,105,99
001627,130,121,111,100,89,78
001628,34,30,26,22,19,16
001629,65,65,64,62,59,55
001630,108,92,77,63,51,41
001631,70,70,69,67,64,60
001632,70,69,67,64,60,55
001633,80,64,50,39,30,22
001634,50,42,35,28,22,17
001635,114,102,90,78,67,56
001636,65,65,64,62,59,55
001637,106,98,89,80,70,61
001638,54,61,68,74,80,85
001639,75,70,64,58,52,46
001640,93,81,69,58,48,39
001641,60,37,23,14,8,5
001642,75,73,70,66,62,57
001643,58,55,51,47,42,37
001644,50,51,51,50,48,46
001645,138,137,134,129,122,113
001646,193,243,301,367,440,520
001647,53,56,58,59,60,60
001648,77,67,57,48,40,33
001649,68,48,34,23,16,11
001650,48,39,31,24,19,15
001651,64,44,29,19,12,8
001652,142,187,242,309,388,480
001653,38,35,31,27,23,20
001654,83,72,61,51,42,34
001655,117,114,109,103,96,88
001656,65,76,87,98,109,119
001657,187,182,174,163,151,137
001658,94,87,79,71,63,55
001659,33,17,9,5,2,1
001660,194,180,164,147,130,113
001661,58,56,53,49,45,40
001662,75,75,74,72,69,65
001663,7,1,0,0,0,0
001664,111,123,134,144,152,158
001665,49,45,40,35,30,26
001666,75,69,63,56,49,43
001667,108,107,104,100,95,88
001668,65,76,87,98,109,119
001669,117,110,102,93,83,73
001670,131,111,92,75,60,47
001671,59,60,59,58,56,53
001672,59,66,72,78,83,87
001673,69,61,53,45,38,31
001674,98,108,117,125,131,136
001675,47,43,39,35,31,27
001676,60,65,69,73,76,77
001677,68,58,49,40,32,26
001678,104,90,77,64,53,43
001679,69,63,57,50,43,37
001680,65,67,67,66,64,62
001681,111,101,90,79,68,58
001682,60,46,35,26,19,14
001683,71,68,64,59,54,48
001684,108,120,131,141,149,155
001685,55,53,50,46,42,38
001686,69,82,95,109,123,136
001687,59,60,60,59,57,54
001688,140,142,141,138,133,126
001689,90,96,100,103,104,104
001690,51,52,52,52,51,49
001691,134,158,183,209,235,260
001692,38,39,39,39,38,37
001693,121,117,111,104,96,87
001694,64,53,43,34,27,21
001695,79,71,63,55,47,40
001696,88,86,82,77,71,65
001697,41,37,33,29,25,21
001698,130,134,136,136,134,130
001699,91,124,166,219,284,363
