seq_id,binary_label,pred_probability
867,0,0.035954364
868,0,6.303678e-05
869,0,0.029074023
871,0,0.004913466
873,0,2.1737578e-05
874,0,0.00028571318
875,0,0.0009325458
876,0,0.00086251035
877,0,0.0042292112
878,0,0.0031056083
879,0,0.0005877886
880,0,0.0003538371
881,0,0.0025987988
882,0,0.3497868
883,0,0.004731449
884,0,4.406077e-05
885,0,0.0006855025
886,0,0.00028741473
887,0,0.0043801777
888,0,1.849822e-05
889,0,0.006056592
890,0,0.0054277643
891,0,0.0014439091
892,0,0.006429696
893,0,0.00030650452
894,0,0.0046529057
895,0,0.0010231887
896,0,2.4578417e-06
897,0,0.0016629968
898,0,2.1557166e-06
899,0,0.0011810254
900,0,0.01089062
901,0,0.0033922424
902,0,0.00017979024
903,0,3.3570595e-05
904,0,9.8728735e-05
905,0,0.0019128569
906,0,0.0070392657
908,0,0.0068443674
909,0,0.0017274611
910,0,1.1183764e-06
911,0,0.0075598666
912,0,0.07584388
913,0,0.00011491847
914,0,0.0005392606
915,0,1.58062e-06
916,0,0.00022903149
917,0,0.0041978704
918,0,0.0050028306
919,0,0.011447495
920,0,3.8171664e-05
921,0,0.0006432652
922,0,0.015632587
923,0,0.12804158
924,0,1.2517527e-05
925,0,0.015438202
926,0,0.0002659872
927,0,0.0007698646
928,0,0.0018286427
929,0,0.0002058254
930,0,0.18822227
931,0,7.820196e-05
932,0,0.0005979081
933,0,9.638518e-07
934,0,0.106248416
935,0,0.011602441
936,0,8.954731e-05
937,0,0.0006258806
938,0,8.051633e-06
939,0,0.000852223
940,0,6.349996e-05
941,0,0.0001846611
942,0,0.00094209076
943,0,0.00028811707
944,0,0.0007873613
945,0,0.00043841402
946,0,6.287337e-05
947,0,0.006193518
948,0,0.0018019447
949,0,2.0417315e-06
950,0,0.0012077448
951,0,0.0029384939
952,0,0.00026829782
953,0,0.013246392
954,0,2.9170826e-06
955,0,8.361891e-05
956,0,8.4826894e-07
957,0,0.00039582263
958,0,5.0791943e-05
959,0,0.0026429687
960,0,7.0433844e-06
961,0,9.3913215e-05
962,0,0.0551596
963,0,0.003084525
964,0,2.3893049e-06
965,0,5.2953288e-05
966,0,0.012225994
967,0,0.013251111
968,0,1.540158e-05
969,0,0.004181249
970,0,0.0606673
971,0,0.00015657619
972,0,0.042382322
973,0,1.0282676e-05
974,0,0.0027505844
975,0,0.00015672586
976,0,0.00034122006
977,0,0.017894981
978,0,0.020307967
979,0,0.00038666598
980,0,0.0001079437
981,0,0.00012150725
982,0,5.237823e-06
983,0,0.0023017917
984,0,0.003863872
985,0,7.3260476e-06
986,0,0.00013829785
987,0,3.421735e-05
988,0,0.00040329984
989,0,0.00010379619
990,0,0.058959655
991,0,6.252622e-05
992,0,0.0009734023
993,0,0.00016237216
994,0,0.011159662
995,0,0.0001509672
996,0,9.822999e-07
997,0,2.457533e-05
998,0,2.3243314e-07
999,0,4.883938e-05
1000,0,0.0001303546
1001,0,6.5223117e-06
1002,0,8.908772e-05
1003,0,0.004371957
1004,0,0.00087231304
1005,0,0.013731848
1006,0,0.0008047298
1007,0,0.011072144
1008,0,2.8983903e-05
1009,0,0.003589316
1010,0,9.0073925e-05
1011,0,5.5426102e-05
1012,0,0.030906435
1013,0,0.0008404019
1014,0,0.00096761546
1016,0,0.014723916
1017,0,0.0034380269
1018,0,4.181118e-06
1019,0,2.4177429e-05
1020,0,5.50731e-05
1021,0,0.0058739083
1022,0,0.14441279
