seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
273,0.9996413,0,0.97094953,0.43027993165987644
274,1.0046489,0,0.970829,0.49671441713760023
275,1.0032564,0,0.9709178,0.44775923248784333
276,1.000084,0,0.9709246,0.44401366802470754
277,1.0053303,0,0.97111166,0.34091207780260213
278,1.0051265,0,0.9712298,0.2757918254698384
279,1.0042193,0,0.970976,0.4156919437508214
280,1.0087185,0,0.9708364,0.49264029438822443
281,1.0015607,0,0.9709079,0.45321330003942695
282,1.0052481,0,0.9707974,0.5141280063083191
283,0.9951412,0,0.97069037,0.5731370745170193
284,0.9952608,0,0.9709741,0.41674333026678934
285,1.0038764,0,0.97059965,0.6231436456827442
286,1.0023758,0,0.9710071,0.39854120120909453
287,0.9976129,0,0.97042155,0.7213168616112499
288,1.0000215,0,0.97099555,0.40491523196215007
289,0.9980478,0,0.9709418,0.43455118938099624
290,1.0024745,0,0.9707595,0.5350243133131818
291,0.98996556,0,0.9710655,0.3663424891575765
292,1.0009358,0,0.97057533,0.6365488237613353
294,1.0086976,0,0.9706365,0.6028387435931134
295,1.0056534,0,0.97125494,0.26192666579051127
296,1.0021222,0,0.9707383,0.546720988303325
297,1.00215,0,0.9710647,0.3668024707583125
299,1.0003357,0,0.97106946,0.36417400446839265
300,0.99746454,0,0.970857,0.4812721776843212
301,0.9974424,0,0.9709486,0.43080562491786045
302,0.99584126,0,0.97071695,0.5584833749507163
303,1.0027248,0,0.97080684,0.5089367853857274
304,1.0018284,0,0.97090554,0.4545275331843869
305,1.001372,0,0.9708936,0.46109869890918653
306,1.0012684,0,0.9705914,0.6276777500328559
307,1.0087835,0,0.97084785,0.4863319752924169
308,1.0015819,0,0.9707978,0.5139308713365751
309,0.99924797,0,0.9707645,0.5322644237087659
310,1.0032717,0,0.9707866,0.5201077671178866
311,1.0047641,0,0.97065294,0.59377053489289
312,1.0005857,0,0.9708221,0.500525693257984
313,1.0087934,0,0.97096467,0.42193455118938095
314,1.0044123,0,0.9708706,0.4737810487580497
315,1.0080904,0,0.97057366,0.6374687869628072
