seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
249,1.0025083,0,1.0588658,0.36190338432726454
250,1.0039647,0,1.0633316,0.21930562481205584
251,1.0049227,0,1.0545725,0.49899319023565825
252,0.99730104,0,1.0554531,0.47087483965269816
254,0.9909386,0,1.0471745,0.7352185481384488
255,1.0001996,0,1.057756,0.39734156544644117
256,0.99741334,0,1.0461698,0.7672994278884402
257,0.9982982,0,1.0608306,0.2991652424146686
258,1.0082963,0,1.0529323,0.551366330302119
259,1.0022833,0,1.0628588,0.23440206158097676
260,1.0045298,0,1.0647298,0.1746596069445132
261,1.0036004,0,1.0563043,0.4436928792475382
262,0.9992076,0,1.0515993,0.5939302122865049
263,1.0011986,0,1.051358,0.6016344957005988
264,1.0023469,0,1.0564873,0.4378499567966321
266,1.0058008,0,1.0565932,0.4344698166426225
267,0.9852376,0,1.0446544,0.8156872000030452
268,0.9983647,0,1.0588825,0.3613704793480288
269,1.0032767,0,1.053972,0.5181663500957325
270,1.003819,0,1.0568786,0.4253571414976913
271,1.0031544,0,1.0549743,0.48616159962848915
272,0.9978949,0,1.0547328,0.4938734959708577
273,0.996892,0,1.0577826,0.39648891747966397
274,1.0036862,0,1.0516505,0.5922934327074237
275,0.9954574,0,1.0557323,0.4619601006429118
277,0.999902,0,1.0545077,0.5010601002622654
278,0.99913454,0,1.045314,0.7946260339308213
279,1.0046496,0,1.0577495,0.3975471145098607
280,0.99949664,0,1.0642701,0.1893373326583203
281,0.9975169,0,1.0548506,0.49011270940310836
282,1.0060017,0,1.0541978,0.5109569070195006
283,0.9963276,0,1.051616,0.5933973073072691
284,0.9965038,0,1.0611387,0.28932553261949445
285,1.0047932,0,1.054683,0.4954645979802901
286,1.0016788,0,1.0529146,0.551929686994454
287,1.009044,0,1.0628023,0.23620632558210353
288,1.0029315,0,1.0549321,0.4875090879331281
289,1.0028248,0,1.0513647,0.6014213337089045
290,0.9922081,0,1.0517006,0.5906947177697166
291,1.0011418,0,1.0541632,0.512060781619346
292,0.9999252,0,1.0520461,0.5796635846995368
293,0.9988213,0,1.056015,0.45293116770900343
294,1.0024565,0,1.0601077,0.32224764094385083
295,1.0018798,0,1.0457602,0.7803784386645402
296,1.0052141,0,1.0558243,0.4590215103288404
297,0.9964661,0,1.0498638,0.649344717198747
298,1.0001739,0,1.0542946,0.5078660581399332
299,1.003828,0,1.0519357,0.5831883704907674
300,1.0012807,0,1.05274,0.5575061569557422
301,1.0027661,0,1.0524826,0.5657243130283849
302,1.0012898,0,1.0552592,0.4770641503401075
303,1.0072248,0,1.0578089,0.39565149536943633
304,1.000431,0,1.051086,0.6103208468621413
305,1.0005404,0,1.0541778,0.5115963929945835
306,0.9934209,0,1.0544301,0.5035381084157116
307,1.0044491,0,1.0598438,0.33067515254405033
308,0.9971294,0,1.0573747,0.40951463775784036
309,1.0050085,0,1.052664,0.5599308746112648
310,0.9990074,0,1.0573902,0.4090197974199786
311,1.0005708,0,1.0610429,0.29238592978596256
312,0.9847221,0,1.0545661,0.4991949328349403
313,1.0023031,0,1.0534282,0.5355314394905428
314,0.9975281,0,1.0509983,0.6131185980031288
315,0.98953134,0,1.0542126,0.5104849054664631
